method,instance_id,alpha_t,alpha_c,makespan_mean,makespan_std,cost_mean,cost_std,n_seeds,cid,makespan_norm,cost_norm,score,rank
w/o Graph,M8_A6_R8_J4,0.75,0.25,3259.4416666666666,177.4338792504067,289.2,58.33893707419915,20,C12,0.16004119127791006,0.13665184063594205,0.15419385361741805,3.0
w/o Graph,M8_A6_R8_J4,1.0,0.0,2933.4583333333335,93.76934303375731,263.0,42.07136793592527,20,C12,0.09749102200292879,0.13101680432925092,0.09749102200292879,4.0
w/o Graph,M8_A8_R4_J2,0.0,1.0,673.9833333333333,44.44899501557642,761.7,173.7990672859716,20,C13,0.14992520361238845,0.6622563919184697,0.6622563919184697,5.0
w/o Graph,M8_A8_R4_J2,0.25,0.75,626.1083333333333,75.55466002866258,505.05,82.60079966479233,20,C13,0.0434830410642625,0.0,0.010870760266065625,1.0
w/o Graph,M8_A8_R4_J2,0.5,0.5,614.8833333333334,32.1533742192668,625.65,154.52210708810367,20,C13,0.02384021756405955,0.2394197697024075,0.13162999363323352,5.0
w/o Graph,M8_A8_R4_J2,0.75,0.25,595.6333333333334,26.800628429395577,652.8,135.42160287899338,20,C13,0.0,0.142287068212994,0.0355717670532485,3.0
w/o Graph,M8_A8_R4_J2,1.0,0.0,586.4333333333334,14.291697994953127,829.7,146.83865115726246,20,C13,0.0,0.016633926874089093,0.0,1.0
w/o Graph,M8_A8_R6_J3,0.0,1.0,2635.6416666666664,75.72339775681132,577.5,110.01937628388345,20,C14,0.8557617652215302,0.7136150234741785,0.7136150234741785,5.0
w/o Graph,M8_A8_R6_J3,0.25,0.75,2653.3833333333328,60.890302572482106,480.8,145.61795725007343,20,C14,1.0,0.0,0.25,3.0
w/o Graph,M8_A8_R6_J3,0.5,0.5,2658.6416666666664,40.58138436906688,440.1,69.92770703037756,20,C14,1.0,0.0,0.5,5.0
w/o Graph,M8_A8_R6_J3,0.75,0.25,2018.9583333333333,85.5296001393669,415.0,30.256795669907387,20,C14,0.0,0.18402833682176778,0.046007084205441945,1.0
w/o Graph,M8_A8_R6_J3,1.0,0.0,2223.9,297.28363993516257,475.6,59.001694890909704,20,C14,0.3807351149148416,0.0,0.3807351149148416,5.0
w/o Graph,M8_A8_R8_J4,0.0,1.0,2544.95,145.72483783683936,1266.45,285.8051369653622,20,C15,0.7378104875804969,0.5810539655718662,0.5810539655718662,6.0
w/o Graph,M8_A8_R8_J4,0.25,0.75,2521.525,110.27169098791104,1085.9,287.55885438783156,20,C15,0.7205458680818816,0.0,0.1801364670204704,1.0
w/o Graph,M8_A8_R8_J4,0.5,0.5,2482.358333333333,171.28330789755154,1298.35,186.74843055776796,20,C15,0.4988511961075822,0.5419379548065874,0.5203945754570848,6.0
w/o Graph,M8_A8_R8_J4,0.75,0.25,2371.8166666666666,122.95124431876303,1012.45,208.3765506051611,20,C15,0.1681475374797709,0.0,0.12611065310982816,2.0
w/o Graph,M8_A8_R8_J4,1.0,0.0,2207.608333333333,91.8851507102896,1293.8,130.62344433724869,20,C15,0.14385880605491333,0.5667787015743853,0.14385880605491333,4.0
w/o Heterogeneity,M12_A12_R4_J2,0.0,1.0,551.8083333333333,30.738106861846457,506.6,57.822232111150726,20,C22,0.0,0.0,0.0,1.0
w/o Heterogeneity,M12_A12_R4_J2,0.25,0.75,511.5416666666667,42.99013469723665,705.6,106.203082520434,20,C22,0.16391766180642617,0.6395701295122624,0.5206570125858033,5.0
w/o Heterogeneity,M12_A12_R4_J2,0.5,0.5,521.0916666666667,38.220370360925536,498.65,55.14981986896192,20,C22,0.2115107352998483,0.024371273010111424,0.11794100415497985,4.0
w/o Heterogeneity,M12_A12_R4_J2,0.75,0.25,470.2333333333333,3.2795663669996946,498.3,55.11624080069322,20,C22,0.03303180941515205,0.06628134613591873,0.04134419359534372,2.0
w/o Heterogeneity,M12_A12_R4_J2,1.0,0.0,518.3,25.033871790877765,773.6,123.06113157802164,20,C22,0.20818440596708246,0.16807551422936048,0.20818440596708246,5.0
w/o Heterogeneity,M12_A12_R6_J3,0.0,1.0,1056.8666666666668,103.62277798321689,1251.3,119.36326685242909,20,C23,0.5259656357388318,0.3486180014174344,0.3486180014174344,4.0
w/o Heterogeneity,M12_A12_R6_J3,0.25,0.75,964.1,71.01752934089032,1102.7,177.40441458934856,20,C23,0.19990562633580364,0.2369354838709678,0.22767801948717675,5.0
w/o Heterogeneity,M12_A12_R6_J3,0.5,0.5,907.7833333333334,80.08853105793337,1176.75,196.4738833588456,20,C23,0.0,0.16489361702127658,0.08244680851063829,2.0
w/o Heterogeneity,M12_A12_R6_J3,0.75,0.25,905.8916666666668,62.95587601297758,1127.8,168.06627765322384,20,C23,0.0,0.11997847919655658,0.029994619799139144,1.0
w/o Heterogeneity,M12_A12_R6_J3,1.0,0.0,781.6,64.79789542463543,1107.8,191.60584542231481,20,C23,0.0,0.0,0.0,1.0
w/o Heterogeneity,M12_A12_R8_J4,0.0,1.0,1711.55,74.71327453547228,1306.8,173.10647772853255,20,C24,0.4805491990846681,0.4461677913183603,0.4461677913183603,5.0
w/o Heterogeneity,M12_A12_R8_J4,0.25,0.75,1655.2,129.55099698077754,1238.75,174.10005441517941,20,C24,0.2757787772780276,0.2430511686670878,0.25123307081982277,4.0
w/o Heterogeneity,M12_A12_R8_J4,0.5,0.5,1703.0166666666669,66.74626607599637,1147.15,160.49308068377405,20,C24,0.46299091329123737,0.12450051375727843,0.2937457135242579,4.0
w/o Heterogeneity,M12_A12_R8_J4,0.75,0.25,1520.3083333333336,85.44315635459782,1351.95,200.498713737835,20,C24,0.06432272591628048,0.20618058908739736,0.0997871917090597,2.0
w/o Heterogeneity,M12_A12_R8_J4,1.0,0.0,1402.166666666667,75.30379020151278,1538.8,222.64453614154607,20,C24,0.2044821122972867,0.609240599655935,0.2044821122972867,3.0
w/o Heterogeneity,M12_A15_R4_J2,0.0,1.0,571.8666666666667,28.316847629090383,625.7,63.98363277556138,20,C25,0.004156959481065237,0.0,0.0,1.0
w/o Heterogeneity,M12_A15_R4_J2,0.25,0.75,622.3,71.5398837765357,887.65,193.33616074762523,20,C25,0.3451959205582396,0.5076692423019261,0.4670509118660045,5.0
w/o Heterogeneity,M12_A15_R4_J2,0.5,0.5,577.1416666666667,27.939903918842525,709.2,53.2378970678832,20,C25,0.11967240514791917,0.026889257040907527,0.07328083109441336,2.0
w/o Heterogeneity,M12_A15_R4_J2,0.75,0.25,612.3666666666667,61.235873176943336,892.3,100.18987237398694,20,C25,0.23895973993498407,0.34263803680981586,0.26487931415369204,4.0
w/o Heterogeneity,M12_A15_R4_J2,1.0,0.0,570.1166666666666,21.75260285561598,899.25,27.466486756351674,20,C25,0.19194630872483143,0.2858778228743887,0.19194630872483143,2.0
w/o Heterogeneity,M12_A15_R6_J3,0.0,1.0,743.1833333333333,18.834140644084858,964.7,68.9310105143274,20,C26,0.0,0.3319111111111112,0.3319111111111112,2.0
w/o Heterogeneity,M12_A15_R6_J3,0.25,0.75,753.0583333333333,45.85902868242967,905.6,127.54128330610612,20,C26,0.147316821465428,0.13805821371610844,0.14037286565343832,4.0
w/o Heterogeneity,M12_A15_R6_J3,0.5,0.5,746.8916666666667,68.10177443566761,1028.95,191.85040087471666,20,C26,0.28385598141695684,0.3606058111778749,0.32223089629741586,5.0
w/o Heterogeneity,M12_A15_R6_J3,0.75,0.25,781.25,61.8873127036892,947.1,136.7509838317347,20,C26,0.421818181818182,0.06824537663509245,0.33342498052240965,4.0
w/o Heterogeneity,M12_A15_R6_J3,1.0,0.0,672.1333333333333,37.54247497036637,931.9,169.40853765846322,20,C26,0.0,0.057466383581033294,0.0,1.0
w/o Heterogeneity,M12_A15_R8_J4,0.0,1.0,1872.2333333333331,172.72942536222646,2006.2,267.58817533468743,20,C27,0.02676204398163719,0.169250035927652,0.169250035927652,3.0
w/o Heterogeneity,M12_A15_R8_J4,0.25,0.75,1933.1833333333332,157.98824721260107,1825.75,293.82681526440206,20,C27,0.041713761249585625,0.041985071974409094,0.041917244293203225,2.0
w/o Heterogeneity,M12_A15_R8_J4,0.5,0.5,1940.4416666666664,189.50870055941837,2282.15,373.16883084709724,20,C27,0.031873438558411495,0.2409456436302074,0.13640954109430944,6.0
w/o Heterogeneity,M12_A15_R8_J4,0.75,0.25,1754.4583333333333,239.621655211291,2043.95,372.9486312871349,20,C27,0.015890920534789254,0.10276109927475412,0.037608465219780465,3.0
w/o Heterogeneity,M12_A15_R8_J4,1.0,0.0,1583.4416666666666,80.0963103566483,2878.1,477.8279694838432,20,C27,0.04692629164304645,0.36022489251460704,0.04692629164304645,3.0
w/o Heterogeneity,M12_A9_R4_J2,0.0,1.0,710.4666666666666,77.09564576868932,1122.6,182.3485384468003,20,C19,1.0,1.0,1.0,9.0
w/o Heterogeneity,M12_A9_R4_J2,0.25,0.75,508.1416666666667,30.53812088988745,781.55,96.03314943015087,20,C19,0.13102886616595813,0.23220456116102262,0.2069106374122565,5.0
w/o Heterogeneity,M12_A9_R4_J2,0.5,0.5,519.1333333333333,36.888269740453346,724.7,108.8374451817214,20,C19,0.09834020915283558,0.0294459511817126,0.06389308016727409,2.0
w/o Heterogeneity,M12_A9_R4_J2,0.75,0.25,530.0583333333333,62.61168442324316,824.25,231.82930994024122,20,C19,0.29524402584260895,0.24446987032799394,0.2825504869639552,4.0
w/o Heterogeneity,M12_A9_R4_J2,1.0,0.0,416.6833333333333,5.7503877316514584,896.8,25.205680228660235,20,C19,0.0013748460458854084,0.19564737886920075,0.0013748460458854084,2.0
w/o Heterogeneity,M12_A9_R6_J3,0.0,1.0,832.5083333333334,53.90351665881489,1188.7,190.62476229493376,20,C20,0.6053208655716005,0.6301978988516981,0.6301978988516981,5.0
w/o Heterogeneity,M12_A9_R6_J3,0.25,0.75,750.2,59.59550789617879,940.3,209.10916313079915,20,C20,0.42130814391088406,0.29829893883645275,0.3290512401050606,5.0
w/o Heterogeneity,M12_A9_R6_J3,0.5,0.5,732.7666666666667,46.12126147704461,1031.9,280.271278360242,20,C20,0.3531376759723213,0.3498302065356567,0.351483941253989,5.0
w/o Heterogeneity,M12_A9_R6_J3,0.75,0.25,691.9,52.80421190891534,899.75,200.22378926959124,20,C20,0.21004060538944253,0.23834331857254493,0.21711628368521813,3.0
w/o Heterogeneity,M12_A9_R6_J3,1.0,0.0,683.4333333333333,67.33946471996884,869.35,279.97655446953337,20,C20,0.14982284950920569,0.0955768034825871,0.14982284950920569,3.0
w/o Heterogeneity,M12_A9_R8_J4,0.0,1.0,1642.7499999999995,175.03644148563245,1259.2,337.127587904514,20,C21,0.17813248821210456,0.29735849056603775,0.29735849056603775,5.0
w/o Heterogeneity,M12_A9_R8_J4,0.25,0.75,1654.225,233.2960701761802,1211.6,242.20530656101613,20,C21,0.115951659122057,0.22891842346471117,0.20067673237904762,4.0
w/o Heterogeneity,M12_A9_R8_J4,0.5,0.5,1562.683333333333,214.55700928638555,1210.7,317.4570173972169,20,C21,0.22332093501466604,0.302101526846583,0.26271123093062454,3.0
w/o Heterogeneity,M12_A9_R8_J4,0.75,0.25,1578.7666666666664,148.59442230171808,1139.1,302.95403507532467,20,C21,0.21530338849487782,0.0,0.16147754137115836,4.0
w/o Heterogeneity,M12_A9_R8_J4,1.0,0.0,1329.5499999999997,70.35154208462114,1151.8,289.3418302576419,20,C21,0.05522030812797062,0.0,0.05522030812797062,2.0
w/o Heterogeneity,M4_A3_R4_J2,0.0,1.0,996.6166666666668,43.87639136595264,291.25,91.64167920995912,20,C1,0.17064476131432116,0.30024672613399117,0.30024672613399117,4.0
w/o Heterogeneity,M4_A3_R4_J2,0.25,0.75,940.2416666666668,16.077432787271675,203.0,0.0,20,C1,0.03691546762589887,0.0,0.009228866906474717,1.0
w/o Heterogeneity,M4_A3_R4_J2,0.5,0.5,963.8083333333334,38.37782600981671,288.6,89.47707733504181,20,C1,0.18589711913821247,0.33565842316634975,0.2607777711522811,5.0
w/o Heterogeneity,M4_A3_R4_J2,0.75,0.25,962.6333333333334,41.11549842244784,279.8,105.39879156403026,20,C1,0.23022102871307545,0.33721185510428103,0.25696873531087683,5.0
w/o Heterogeneity,M4_A3_R4_J2,1.0,0.0,942.8833333333334,19.08752539568687,209.0,26.83281572999747,20,C1,0.10747306811434397,0.022400597349262644,0.10747306811434397,4.0
w/o Heterogeneity,M4_A3_R6_J3,0.0,1.0,2055.833333333333,87.59781500118872,405.05,116.93384319439146,20,C2,0.4173064951234692,0.5070451719850809,0.5070451719850809,8.0
w/o Heterogeneity,M4_A3_R6_J3,0.25,0.75,1774.95,78.78566861395134,273.1,123.56583585066579,20,C2,0.05906975838638703,0.5229291716686676,0.40696431834809743,4.0
w/o Heterogeneity,M4_A3_R6_J3,0.5,0.5,1787.925,68.73785857701984,250.5,129.91353399776898,20,C2,0.16694574085289796,0.43581929006812475,0.30138251546051137,3.0
w/o Heterogeneity,M4_A3_R6_J3,0.75,0.25,1720.9500000000003,79.77499608273257,200.1,64.82194235385357,20,C2,0.03514015535292141,0.0,0.026355116514691055,2.0
w/o Heterogeneity,M4_A3_R6_J3,1.0,0.0,1723.7000000000003,21.04823199642773,148.4,50.50315258528553,20,C2,0.05496001361238809,0.024363407733417164,0.05496001361238809,2.0
w/o Heterogeneity,M4_A3_R8_J4,0.0,1.0,3498.908333333333,178.99488276360182,296.75,91.86940101092019,20,C3,0.8349083826287668,0.30459518599562363,0.30459518599562363,5.0
w/o Heterogeneity,M4_A3_R8_J4,0.25,0.75,3568.6416666666664,234.31731293968622,517.7,232.58458563216138,20,C3,1.0,1.0,1.0,9.0
w/o Heterogeneity,M4_A3_R8_J4,0.5,0.5,3210.7499999999995,124.81999319722138,295.1,70.81993474929737,20,C3,0.42291336957269604,0.30397236614853207,0.3634428678606141,3.0
w/o Heterogeneity,M4_A3_R8_J4,0.75,0.25,3023.1666666666665,172.71162118852124,267.5,80.00559190982905,20,C3,0.0,0.12041343669250644,0.03010335917312661,1.0
w/o Heterogeneity,M4_A3_R8_J4,1.0,0.0,3215.4999999999995,51.520506335821565,302.3,47.76157892126925,20,C3,0.19362795477903386,0.12531328320802004,0.19362795477903386,3.0
w/o Heterogeneity,M4_A4_R4_J2,0.0,1.0,1103.3833333333337,52.619263032707586,114.25,21.768821257646643,20,C4,0.358306188925082,0.0,0.0,1.0
w/o Heterogeneity,M4_A4_R4_J2,0.25,0.75,976.2166666666666,27.41158567539949,132.8,23.31613401194885,20,C4,0.11182057198046891,0.23665001920860554,0.2054426574015714,5.0
w/o Heterogeneity,M4_A4_R4_J2,0.5,0.5,922.3666666666666,31.326034984278756,116.7,23.037954953099735,20,C4,0.034985422740524706,0.07783742331288349,0.0564114230267041,3.0
w/o Heterogeneity,M4_A4_R4_J2,0.75,0.25,922.2333333333333,21.51596714315354,104.45,10.956733089748967,20,C4,0.0,0.01705534284719807,0.0042638357117995174,1.0
w/o Heterogeneity,M4_A4_R4_J2,1.0,0.0,923.0666666666666,24.98528221744514,111.8,20.109175700869017,20,C4,0.04214148227638928,0.030558789289871942,0.04214148227638928,2.0
w/o Heterogeneity,M4_A4_R6_J3,0.0,1.0,2706.766666666667,155.99117533894582,339.25,77.70245203744588,20,C5,0.7430206723338493,0.2868884540117417,0.2868884540117417,5.0
w/o Heterogeneity,M4_A4_R6_J3,0.25,0.75,2560.1833333333334,124.1131805206336,333.9,58.201917132468544,20,C5,0.5543418278550509,0.2666402535657685,0.3385656471380891,3.0
w/o Heterogeneity,M4_A4_R6_J3,0.5,0.5,2497.708333333333,76.16636675053249,385.8,78.2758953284706,20,C5,0.39586803174292123,0.6007084205441958,0.4982882261435585,4.0
w/o Heterogeneity,M4_A4_R6_J3,0.75,0.25,2303.575,184.3343681564177,286.55,58.48119355827135,20,C5,0.17224367920547903,0.04286671131949106,0.13989943723398204,2.0
w/o Heterogeneity,M4_A4_R6_J3,1.0,0.0,2264.3083333333334,24.689076768804174,372.65,54.8023001822292,20,C5,0.19129650958986505,0.2983159582999198,0.19129650958986505,2.0
w/o Heterogeneity,M4_A4_R8_J4,0.0,1.0,4135.975,81.28076160815887,333.05,122.43299993745237,20,C6,0.21437556850070758,0.24523312456506613,0.24523312456506613,4.0
w/o Heterogeneity,M4_A4_R8_J4,0.25,0.75,3978.6583333333338,77.3868250229616,277.75,83.95667742479169,20,C6,0.32210896309314707,0.021970027644405678,0.09700476150659103,3.0
w/o Heterogeneity,M4_A4_R8_J4,0.5,0.5,3895.525,195.56588512308736,334.9,156.02931573400255,20,C6,0.06317298810164004,0.19196832579185516,0.1275706569467476,3.0
w/o Heterogeneity,M4_A4_R8_J4,0.75,0.25,3825.2166666666662,106.96914486531332,313.55,80.82109873046765,20,C6,0.013052371501477986,0.021814087678558865,0.015242800545748206,3.0
w/o Heterogeneity,M4_A4_R8_J4,1.0,0.0,3581.6583333333338,63.210579907802675,200.8,27.93149514531278,20,C6,0.0,0.016726762820512837,0.0,1.0
w/o Heterogeneity,M4_A5_R4_J2,0.0,1.0,1172.15,67.24290218853466,224.9,35.359655868770766,20,C7,0.9529673286729654,0.228835978835979,0.228835978835979,2.0
w/o Heterogeneity,M4_A5_R4_J2,0.25,0.75,872.65,54.554921626597626,216.85,14.135714380696559,20,C7,0.15652544782485062,0.18410462776659947,0.17720983278116226,5.0
w/o Heterogeneity,M4_A5_R4_J2,0.5,0.5,885.85,51.1388975448754,213.85,29.19854899062442,20,C7,0.23633629870943504,0.09308372334893383,0.16471001102918442,5.0
w/o Heterogeneity,M4_A5_R4_J2,0.75,0.25,843.9,19.95106586726045,224.25,32.0145937117171,20,C7,0.17667217577289504,0.17844036697247695,0.1771142235727905,4.0
w/o Heterogeneity,M4_A5_R4_J2,1.0,0.0,883.2833333333334,12.791753099885115,285.6,7.155417527999326,20,C7,0.18432241146668712,0.6112214498510429,0.18432241146668712,3.0
w/o Heterogeneity,M4_A5_R6_J3,0.0,1.0,1798.8083333333332,73.064604813878,224.55,63.055092869982396,20,C8,0.3590567371329432,0.5053974484789009,0.5053974484789009,5.0
w/o Heterogeneity,M4_A5_R6_J3,0.25,0.75,1565.7500000000005,55.81222434167014,175.4,23.866735273840423,20,C8,0.24497901918703427,0.2538558786346397,0.25163666377273836,3.0
w/o Heterogeneity,M4_A5_R6_J3,0.5,0.5,1511.8916666666667,73.17227679007448,214.6,34.932114616480746,20,C8,0.15133227234766677,0.47086356190030426,0.3110979171239855,3.0
w/o Heterogeneity,M4_A5_R6_J3,0.75,0.25,1427.9250000000002,60.26244927313903,215.25,58.37526062153024,20,C8,0.0,0.18669961806335658,0.046674904515839145,1.0
w/o Heterogeneity,M4_A5_R6_J3,1.0,0.0,1526.15,60.604361200257074,195.7,52.32600239188724,20,C8,0.1642578573067216,0.01600644864117915,0.1642578573067216,3.0
w/o Heterogeneity,M4_A5_R8_J4,0.0,1.0,3478.9416666666666,81.56175278611825,739.45,100.73073800458016,20,C9,0.06973684210526322,0.6868205226015643,0.6868205226015643,5.0
w/o Heterogeneity,M4_A5_R8_J4,0.25,0.75,3181.491666666667,153.11438864055833,612.0,133.70037200278918,20,C9,0.2162702300246881,0.38392983448861223,0.3420149333726312,2.0
w/o Heterogeneity,M4_A5_R8_J4,0.5,0.5,3354.1583333333338,243.31495048923512,700.0,180.73359283472283,20,C9,0.4946538104868003,0.5972842594246917,0.545969034955746,4.0
w/o Heterogeneity,M4_A5_R8_J4,0.75,0.25,3285.808333333333,122.9520573493292,843.05,204.92475512528472,20,C9,0.3394312425050776,0.7094036184945275,0.4319243365024401,5.0
w/o Heterogeneity,M4_A5_R8_J4,1.0,0.0,3399.45,188.0329004122069,1037.35,235.08929434533908,20,C9,0.5486807423711304,1.0,0.5486807423711304,4.0
w/o Heterogeneity,M8_A10_R4_J2,0.0,1.0,774.2083333333334,48.071276119105654,516.7,63.16902972018389,20,C16,0.9380566157760813,0.27330447330447344,0.27330447330447344,5.0
w/o Heterogeneity,M8_A10_R4_J2,0.25,0.75,648.2333333333333,54.53421588098964,517.2,100.59486227332623,20,C16,0.32386875402101634,0.2649318896262663,0.2796661057249538,4.0
w/o Heterogeneity,M8_A10_R4_J2,0.5,0.5,671.3833333333334,51.48437280646291,599.5,150.09032368263414,20,C16,0.47871288940952555,0.7370983446932814,0.6079056170514034,4.0
w/o Heterogeneity,M8_A10_R4_J2,0.75,0.25,562.6583333333334,16.21127639811681,399.7,80.29950514365446,20,C16,0.1556654652600565,0.0,0.11674909894504237,2.0
w/o Heterogeneity,M8_A10_R4_J2,1.0,0.0,606.0,72.14673968228662,912.3,170.17733784434833,20,C16,0.2745890410958906,1.0,0.2745890410958906,5.0
w/o Heterogeneity,M8_A10_R6_J3,0.0,1.0,1032.6416666666667,79.9558773609633,540.0,115.31741092808969,20,C17,0.045264040234702645,0.5229457154460538,0.5229457154460538,5.0
w/o Heterogeneity,M8_A10_R6_J3,0.25,0.75,899.175,86.70865168930823,364.45,62.45796481171199,20,C17,0.15369281371474125,0.13979465192372784,0.14326919237148117,4.0
w/o Heterogeneity,M8_A10_R6_J3,0.5,0.5,908.3,45.622644936414545,378.7,59.17422981065499,20,C17,0.17595371385698622,0.18811400848999396,0.18203386117349007,3.0
w/o Heterogeneity,M8_A10_R6_J3,0.75,0.25,828.0166666666667,62.014050002082755,318.35,49.2258757373118,20,C17,0.0,0.04535333411461391,0.011338333528653478,1.0
w/o Heterogeneity,M8_A10_R6_J3,1.0,0.0,887.1083333333333,21.945391755406092,626.95,56.13468296498118,20,C17,0.007444321397809713,0.43097014925373156,0.007444321397809713,2.0
w/o Heterogeneity,M8_A10_R8_J4,0.0,1.0,2268.958333333333,109.40217498666492,868.2,212.31074544539413,20,C18,0.18295122326511726,0.05341608317419905,0.05341608317419905,2.0
w/o Heterogeneity,M8_A10_R8_J4,0.25,0.75,2093.9083333333333,98.82583290080593,771.15,276.7096663900345,20,C18,0.07993334164673385,0.0805521579591123,0.08039745388101768,2.0
w/o Heterogeneity,M8_A10_R8_J4,0.5,0.5,2210.55,112.70477270051023,1106.25,325.79681672704186,20,C18,0.3609531129900081,0.3523677432137904,0.35666042810189924,5.0
w/o Heterogeneity,M8_A10_R8_J4,0.75,0.25,2279.2833333333338,197.21277952850022,1107.75,240.84847278341886,20,C18,0.3590564628028611,0.2619629594810567,0.33478308697240994,6.0
w/o Heterogeneity,M8_A10_R8_J4,1.0,0.0,2052.75,186.00413832408202,1179.75,222.47788181016298,20,C18,0.02895762798809916,0.16992353440951574,0.02895762798809916,3.0
w/o Heterogeneity,M8_A6_R4_J2,0.0,1.0,1244.85,41.69009516765009,413.1,50.91571983499585,20,C10,0.9359614698537256,0.31631722880583435,0.31631722880583435,5.0
w/o Heterogeneity,M8_A6_R4_J2,0.25,0.75,1142.7666666666667,36.80104562460596,380.5,20.124611797498105,20,C10,0.0,0.03122831367106176,0.02342123525329632,2.0
w/o Heterogeneity,M8_A6_R4_J2,0.5,0.5,1128.4,0.9403246919632186,376.0,0.0,20,C10,0.002755182366833917,0.0,0.0013775911834169585,1.0
w/o Heterogeneity,M8_A6_R4_J2,0.75,0.25,1130.8,12.796381067358555,377.75,7.82623792124927,20,C10,0.013939081053174625,0.0,0.01045431078988097,1.0
w/o Heterogeneity,M8_A6_R4_J2,1.0,0.0,1127.85,0.9333020044867314,395.1,26.06449490661275,20,C10,0.0,0.0,0.0,1.5
w/o Heterogeneity,M8_A6_R6_J3,0.0,1.0,2150.75,110.05653119410738,542.5,58.67080328318966,20,C11,0.6009812393722301,0.6254663019149467,0.6254663019149467,6.0
w/o Heterogeneity,M8_A6_R6_J3,0.25,0.75,2255.7416666666663,172.70436216415126,537.95,90.73760608421811,20,C11,0.9286414956434761,0.5798802946593002,0.6670705949053441,6.0
w/o Heterogeneity,M8_A6_R6_J3,0.5,0.5,2066.3666666666663,123.12967537951309,549.45,124.44253588239879,20,C11,0.600384493119995,0.7282119205298015,0.6642982068248983,5.0
w/o Heterogeneity,M8_A6_R6_J3,0.75,0.25,1988.8166666666664,180.8418495852204,442.0,51.638418990025954,20,C11,0.34828427386566896,0.12026458208057725,0.29127935091939605,2.0
w/o Heterogeneity,M8_A6_R6_J3,1.0,0.0,1740.1083333333331,48.450169584311475,528.6,50.248225944070064,20,C11,0.0,0.37878787878787884,0.0,1.0
w/o Heterogeneity,M8_A6_R8_J4,0.0,1.0,3632.5083333333337,265.97971537549273,263.0,71.82141595285967,20,C12,0.0,0.0,0.0,1.0
w/o Heterogeneity,M8_A6_R8_J4,0.25,0.75,3773.6833333333334,124.37560896439132,315.5,79.36623967405788,20,C12,0.32457874752847726,0.19506039300522812,0.2274399816360404,4.0
w/o Heterogeneity,M8_A6_R8_J4,0.5,0.5,3352.183333333333,145.90043969808164,379.85,114.24870147828238,20,C12,0.0,0.4359761295822678,0.2179880647911339,4.0
w/o Heterogeneity,M8_A6_R8_J4,0.75,0.25,3418.1833333333334,323.905073723191,270.15,46.288881238541386,20,C12,0.315726241459348,0.10059619570360552,0.2619437300204124,4.0
w/o Heterogeneity,M8_A6_R8_J4,1.0,0.0,2912.4583333333335,30.829747302134162,217.0,0.0,20,C12,0.08217829603388237,0.0,0.08217829603388237,3.0
w/o Heterogeneity,M8_A8_R4_J2,0.0,1.0,624.5833333333334,26.007842946635204,645.9,143.91770309158602,20,C13,0.040445454041775165,0.2481673520472018,0.2481673520472018,3.0
w/o Heterogeneity,M8_A8_R4_J2,0.25,0.75,626.55,33.35232353795035,853.0,172.79010692927872,20,C13,0.04445421728693658,1.0,0.7611135543217341,5.0
w/o Heterogeneity,M8_A8_R4_J2,0.5,0.5,612.6416666666667,48.33633611362045,596.75,105.00870891201558,20,C13,0.019089833471665204,0.15298340062808427,0.08603661704987474,3.0
w/o Heterogeneity,M8_A8_R4_J2,0.75,0.25,637.0083333333334,75.35621983898243,835.0,208.73075076708147,20,C13,0.08387249353852394,0.5967078189300411,0.21208132488640324,5.0
w/o Heterogeneity,M8_A8_R4_J2,1.0,0.0,590.9416666666667,20.406273760094688,1106.6,220.1964194938118,20,C13,0.007238620246728561,0.19209809264305167,0.007238620246728561,3.0
w/o Heterogeneity,M8_A8_R6_J3,0.0,1.0,2626.5666666666666,150.1196345531209,594.5,150.50424019206062,20,C14,0.8284869887544785,0.7750090285301554,0.7750090285301554,6.0
w/o Heterogeneity,M8_A8_R6_J3,0.25,0.75,2436.4833333333327,81.23343555846688,513.2,107.84228249966169,20,C14,0.41306994993911444,0.16905817897208467,0.23006112171384213,2.0
w/o Heterogeneity,M8_A8_R6_J3,0.5,0.5,2367.333333333333,72.20001457938326,450.4,74.63906131298953,20,C14,0.2855274183988388,0.036838340486408994,0.16118287944262388,2.0
w/o Heterogeneity,M8_A8_R6_J3,0.75,0.25,2340.5416666666665,195.3773218163178,531.3,127.93464614486,20,C14,0.4721355600415979,0.5585251972307196,0.49373296933887834,3.0
w/o Heterogeneity,M8_A8_R6_J3,1.0,0.0,2162.2833333333333,291.6526367552946,580.2,96.5551928337254,20,C14,0.27596565307337007,0.2287338727312487,0.27596565307337007,4.0
w/o Heterogeneity,M8_A8_R8_J4,0.0,1.0,2502.5916666666662,85.27584197852404,1181.95,260.20001921598697,20,C15,0.5507635694572209,0.4025768296546627,0.4025768296546627,5.0
w/o Heterogeneity,M8_A8_R8_J4,0.25,0.75,2495.7749999999996,105.01793602030527,1197.85,162.9740938405791,20,C15,0.6034116755117505,0.28131674833521764,0.3618404801293508,5.0
w/o Heterogeneity,M8_A8_R8_J4,0.5,0.5,2373.8,123.46306121824502,1086.1,276.6179010076802,20,C15,0.058690363562645106,0.0,0.029345181781322553,1.0
w/o Heterogeneity,M8_A8_R8_J4,0.75,0.25,2421.4916666666663,95.93680112418541,1130.8,239.29514917994604,20,C15,0.350157247106957,0.20377066115702466,0.31356060061947394,5.0
